week_ending,age_band,observed_deaths,edition_year,is_final,source_filename
2025-05-02,65-74,1844,2025,False,2025_weeklydeathsweek522025.xlsx
2025-05-09,65-74,1534,2025,False,2025_weeklydeathsweek522025.xlsx
2025-05-16,65-74,1752,2025,False,2025_weeklydeathsweek522025.xlsx
2025-05-23,65-74,1706,2025,False,2025_weeklydeathsweek522025.xlsx
2025-05-30,65-74,1303,2025,False,2025_weeklydeathsweek522025.xlsx
2025-06-06,65-74,1755,2025,False,2025_weeklydeathsweek522025.xlsx
2025-06-13,65-74,1647,2025,False,2025_weeklydeathsweek522025.xlsx
2025-06-20,65-74,1594,2025,False,2025_weeklydeathsweek522025.xlsx
2025-06-27,65-74,1558,2025,False,2025_weeklydeathsweek522025.xlsx
2025-07-04,65-74,1506,2025,False,2025_weeklydeathsweek522025.xlsx
2025-07-11,65-74,1553,2025,False,2025_weeklydeathsweek522025.xlsx
2025-07-18,65-74,1498,2025,False,2025_weeklydeathsweek522025.xlsx
2025-07-25,65-74,1560,2025,False,2025_weeklydeathsweek522025.xlsx
2025-08-01,65-74,1576,2025,False,2025_weeklydeathsweek522025.xlsx
2025-08-08,65-74,1509,2025,False,2025_weeklydeathsweek522025.xlsx
2025-08-15,65-74,1475,2025,False,2025_weeklydeathsweek522025.xlsx
2025-08-22,65-74,1580,2025,False,2025_weeklydeathsweek522025.xlsx
2025-08-29,65-74,1266,2025,False,2025_weeklydeathsweek522025.xlsx
2025-09-05,65-74,1630,2025,False,2025_weeklydeathsweek522025.xlsx
2025-09-12,65-74,1537,2025,False,2025_weeklydeathsweek522025.xlsx
2025-09-19,65-74,1510,2025,False,2025_weeklydeathsweek522025.xlsx
2025-09-26,65-74,1457,2025,False,2025_weeklydeathsweek522025.xlsx
2025-10-03,65-74,1597,2025,False,2025_weeklydeathsweek522025.xlsx
2025-10-10,65-74,1609,2025,False,2025_weeklydeathsweek522025.xlsx
2025-10-17,65-74,1677,2025,False,2025_weeklydeathsweek522025.xlsx
2025-10-24,65-74,1628,2025,False,2025_weeklydeathsweek522025.xlsx
2025-10-31,65-74,1575,2025,False,2025_weeklydeathsweek522025.xlsx
2025-11-07,65-74,1703,2025,False,2025_weeklydeathsweek522025.xlsx
2025-11-14,65-74,1730,2025,False,2025_weeklydeathsweek522025.xlsx
2025-11-21,65-74,1640,2025,False,2025_weeklydeathsweek522025.xlsx
2025-11-28,65-74,1692,2025,False,2025_weeklydeathsweek522025.xlsx
2025-12-05,65-74,1656,2025,False,2025_weeklydeathsweek522025.xlsx
2025-12-12,65-74,1707,2025,False,2025_weeklydeathsweek522025.xlsx
2025-12-19,65-74,1755,2025,False,2025_weeklydeathsweek522025.xlsx
2025-12-26,65-74,1069,2025,False,2025_weeklydeathsweek522025.xlsx
2026-01-02,65-74,1438,2026,False,2026_weeklydeathsweek192026.xlsx
2026-01-09,65-74,1975,2026,False,2026_weeklydeathsweek192026.xlsx
2026-01-16,65-74,2028,2026,False,2026_weeklydeathsweek192026.xlsx
2026-01-23,65-74,1902,2026,False,2026_weeklydeathsweek192026.xlsx
2026-01-30,65-74,1901,2026,False,2026_weeklydeathsweek192026.xlsx
2026-02-06,65-74,1844,2026,False,2026_weeklydeathsweek192026.xlsx
2026-02-13,65-74,1781,2026,False,2026_weeklydeathsweek192026.xlsx
2026-02-20,65-74,1677,2026,False,2026_weeklydeathsweek192026.xlsx
2026-02-27,65-74,1710,2026,False,2026_weeklydeathsweek192026.xlsx
2026-03-06,65-74,1724,2026,False,2026_weeklydeathsweek192026.xlsx
2026-03-13,65-74,1657,2026,False,2026_weeklydeathsweek192026.xlsx
2026-03-20,65-74,1624,2026,False,2026_weeklydeathsweek192026.xlsx
2026-03-27,65-74,1597,2026,False,2026_weeklydeathsweek192026.xlsx
2026-04-03,65-74,1476,2026,False,2026_weeklydeathsweek192026.xlsx
2026-04-10,65-74,1388,2026,False,2026_weeklydeathsweek192026.xlsx
2026-04-17,65-74,1737,2026,False,2026_weeklydeathsweek192026.xlsx
2026-04-24,65-74,1739,2026,False,2026_weeklydeathsweek192026.xlsx
2026-05-01,65-74,1695,2026,False,2026_weeklydeathsweek192026.xlsx
2026-05-08,65-74,1378,2026,False,2026_weeklydeathsweek192026.xlsx
2010-01-08,75-84,3952,2010,False,2010_publishedweek2010.xls
2010-01-15,75-84,3883,2010,False,2010_publishedweek2010.xls
2010-01-22,75-84,3501,2010,False,2010_publishedweek2010.xls
2010-01-29,75-84,3359,2010,False,2010_publishedweek2010.xls
2010-02-05,75-84,3123,2010,False,2010_publishedweek2010.xls
2010-02-12,75-84,3002,2010,False,2010_publishedweek2010.xls
2010-02-19,75-84,3015,2010,False,2010_publishedweek2010.xls
2010-02-26,75-84,3106,2010,False,2010_publishedweek2010.xls
2010-03-05,75-84,3003,2010,False,2010_publishedweek2010.xls
2010-03-12,75-84,2917,2010,False,2010_publishedweek2010.xls
2010-03-19,75-84,2895,2010,False,2010_publishedweek2010.xls
2010-03-26,75-84,2870,2010,False,2010_publishedweek2010.xls
2010-04-02,75-84,2385,2010,False,2010_publishedweek2010.xls
2010-04-09,75-84,2958,2010,False,2010_publishedweek2010.xls
2010-04-16,75-84,3058,2010,False,2010_publishedweek2010.xls
2010-04-23,75-84,2821,2010,False,2010_publishedweek2010.xls
2010-04-30,75-84,2857,2010,False,2010_publishedweek2010.xls
2010-05-07,75-84,2574,2010,False,2010_publishedweek2010.xls
2010-05-14,75-84,2973,2010,False,2010_publishedweek2010.xls
2010-05-21,75-84,2689,2010,False,2010_publishedweek2010.xls
2010-05-28,75-84,2861,2010,False,2010_publishedweek2010.xls
2010-06-04,75-84,2416,2010,False,2010_publishedweek2010.xls
2010-06-11,75-84,2727,2010,False,2010_publishedweek2010.xls
2010-06-18,75-84,2530,2010,False,2010_publishedweek2010.xls
2010-06-25,75-84,2502,2010,False,2010_publishedweek2010.xls
2010-07-02,75-84,2644,2010,False,2010_publishedweek2010.xls
2010-07-09,75-84,2688,2010,False,2010_publishedweek2010.xls
2010-07-16,75-84,2582,2010,False,2010_publishedweek2010.xls
2010-07-23,75-84,2533,2010,False,2010_publishedweek2010.xls
2010-07-30,75-84,2464,2010,False,2010_publishedweek2010.xls
2010-08-06,75-84,2557,2010,False,2010_publishedweek2010.xls
2010-08-13,75-84,2478,2010,False,2010_publishedweek2010.xls
2010-08-20,75-84,2604,2010,False,2010_publishedweek2010.xls
2010-08-27,75-84,2531,2010,False,2010_publishedweek2010.xls
2010-09-03,75-84,2316,2010,False,2010_publishedweek2010.xls
2010-09-10,75-84,2684,2010,False,2010_publishedweek2010.xls
2010-09-17,75-84,2534,2010,False,2010_publishedweek2010.xls
2010-09-24,75-84,2651,2010,False,2010_publishedweek2010.xls
2010-10-01,75-84,2564,2010,False,2010_publishedweek2010.xls
2010-10-08,75-84,2785,2010,False,2010_publishedweek2010.xls
2010-10-15,75-84,2703,2010,False,2010_publishedweek2010.xls
2010-10-22,75-84,2766,2010,False,2010_publishedweek2010.xls
2010-10-29,75-84,2861,2010,False,2010_publishedweek2010.xls
2010-11-05,75-84,2851,2010,False,2010_publishedweek2010.xls
2010-11-12,75-84,2829,2010,False,2010_publishedweek2010.xls
2010-11-19,75-84,2856,2010,False,2010_publishedweek2010.xls
2010-11-26,75-84,2932,2010,False,2010_publishedweek2010.xls
2010-12-03,75-84,2764,2010,False,2010_publishedweek2010.xls
2010-12-10,75-84,3336,2010,False,2010_publishedweek2010.xls
2010-12-17,75-84,3193,2010,False,2010_publishedweek2010.xls
2010-12-24,75-84,3465,2010,False,2010_publishedweek2010.xls
2010-12-31,75-84,2861,2010,False,2010_publishedweek2010.xls
2011-01-07,75-84,3742,2011,False,2011_publishedweek2011.xls
2011-01-14,75-84,3824,2011,False,2011_publishedweek2011.xls
2011-01-21,75-84,3333,2011,False,2011_publishedweek2011.xls
2011-01-28,75-84,3072,2011,False,2011_publishedweek2011.xls
2011-02-04,75-84,2947,2011,False,2011_publishedweek2011.xls
2011-02-11,75-84,2926,2011,False,2011_publishedweek2011.xls
2011-02-18,75-84,2957,2011,False,2011_publishedweek2011.xls
2011-02-25,75-84,2813,2011,False,2011_publishedweek2011.xls
2011-03-04,75-84,2814,2011,False,2011_publishedweek2011.xls
2011-03-11,75-84,2858,2011,False,2011_publishedweek2011.xls
2011-03-18,75-84,2995,2011,False,2011_publishedweek2011.xls
2011-03-25,75-84,2935,2011,False,2011_publishedweek2011.xls
2011-04-01,75-84,2774,2011,False,2011_publishedweek2011.xls
2011-04-08,75-84,2828,2011,False,2011_publishedweek2011.xls
2011-04-15,75-84,2743,2011,False,2011_publishedweek2011.xls
2011-04-22,75-84,2500,2011,False,2011_publishedweek2011.xls
2011-04-29,75-84,2427,2011,False,2011_publishedweek2011.xls
2011-05-06,75-84,2953,2011,False,2011_publishedweek2011.xls
2011-05-13,75-84,2964,2011,False,2011_publishedweek2011.xls
2011-05-20,75-84,2722,2011,False,2011_publishedweek2011.xls
2011-05-27,75-84,2671,2011,False,2011_publishedweek2011.xls
2011-06-03,75-84,2350,2011,False,2011_publishedweek2011.xls
2011-06-10,75-84,2729,2011,False,2011_publishedweek2011.xls
2011-06-17,75-84,2626,2011,False,2011_publishedweek2011.xls
2011-06-24,75-84,2682,2011,False,2011_publishedweek2011.xls
2011-07-01,75-84,2423,2011,False,2011_publishedweek2011.xls
2011-07-08,75-84,2570,2011,False,2011_publishedweek2011.xls
2011-07-15,75-84,2571,2011,False,2011_publishedweek2011.xls
2011-07-22,75-84,2539,2011,False,2011_publishedweek2011.xls
2011-07-29,75-84,2466,2011,False,2011_publishedweek2011.xls
2011-08-05,75-84,2650,2011,False,2011_publishedweek2011.xls
2011-08-12,75-84,2617,2011,False,2011_publishedweek2011.xls
2011-08-19,75-84,2473,2011,False,2011_publishedweek2011.xls
2011-08-26,75-84,2544,2011,False,2011_publishedweek2011.xls
2011-09-02,75-84,2369,2011,False,2011_publishedweek2011.xls
2011-09-09,75-84,2659,2011,False,2011_publishedweek2011.xls
2011-09-16,75-84,2536,2011,False,2011_publishedweek2011.xls
2011-09-23,75-84,2509,2011,False,2011_publishedweek2011.xls
2011-09-30,75-84,2563,2011,False,2011_publishedweek2011.xls
2011-10-07,75-84,2634,2011,False,2011_publishedweek2011.xls
2011-10-14,75-84,2510,2011,False,2011_publishedweek2011.xls
2011-10-21,75-84,2565,2011,False,2011_publishedweek2011.xls
2011-10-28,75-84,2637,2011,False,2011_publishedweek2011.xls
2011-11-04,75-84,2798,2011,False,2011_publishedweek2011.xls
2011-11-11,75-84,2721,2011,False,2011_publishedweek2011.xls
2011-11-18,75-84,2732,2011,False,2011_publishedweek2011.xls
2011-11-25,75-84,2696,2011,False,2011_publishedweek2011.xls
2011-12-02,75-84,2642,2011,False,2011_publishedweek2011.xls
2011-12-09,75-84,2850,2011,False,2011_publishedweek2011.xls
2011-12-16,75-84,3128,2011,False,2011_publishedweek2011.xls
2011-12-23,75-84,3229,2011,False,2011_publishedweek2011.xls
2011-12-30,75-84,2591,2011,False,2011_publishedweek2011.xls
2012-01-06,75-84,3140,2012,False,2012_publishedweek2012.xls
2012-01-13,75-84,3372,2012,False,2012_publishedweek2012.xls
2012-01-20,75-84,3047,2012,False,2012_publishedweek2012.xls
2012-01-27,75-84,3008,2012,False,2012_publishedweek2012.xls
2012-02-03,75-84,2939,2012,False,2012_publishedweek2012.xls
2012-02-10,75-84,2942,2012,False,2012_publishedweek2012.xls
2012-02-17,75-84,3118,2012,False,2012_publishedweek2012.xls
2012-02-24,75-84,3234,2012,False,2012_publishedweek2012.xls
2012-03-02,75-84,3286,2012,False,2012_publishedweek2012.xls
2012-03-09,75-84,3074,2012,False,2012_publishedweek2012.xls
2012-03-16,75-84,2990,2012,False,2012_publishedweek2012.xls
2012-03-23,75-84,2877,2012,False,2012_publishedweek2012.xls
2012-03-30,75-84,2769,2012,False,2012_publishedweek2012.xls
2012-04-06,75-84,2478,2012,False,2012_publishedweek2012.xls
2012-04-13,75-84,2959,2012,False,2012_publishedweek2012.xls
2012-04-20,75-84,3231,2012,False,2012_publishedweek2012.xls
2012-04-27,75-84,2986,2012,False,2012_publishedweek2012.xls
2012-05-04,75-84,2936,2012,False,2012_publishedweek2012.xls
2012-05-11,75-84,2652,2012,False,2012_publishedweek2012.xls
2012-05-18,75-84,2891,2012,False,2012_publishedweek2012.xls
2012-05-25,75-84,2839,2012,False,2012_publishedweek2012.xls
2012-06-01,75-84,2873,2012,False,2012_publishedweek2012.xls
2012-06-08,75-84,2021,2012,False,2012_publishedweek2012.xls
2012-06-15,75-84,3063,2012,False,2012_publishedweek2012.xls
2012-06-22,75-84,2658,2012,False,2012_publishedweek2012.xls
2012-06-29,75-84,2594,2012,False,2012_publishedweek2012.xls
2012-07-06,75-84,2633,2012,False,2012_publishedweek2012.xls
2012-07-13,75-84,2571,2012,False,2012_publishedweek2012.xls
2012-07-20,75-84,2538,2012,False,2012_publishedweek2012.xls
2012-07-27,75-84,2557,2012,False,2012_publishedweek2012.xls
2012-08-03,75-84,2590,2012,False,2012_publishedweek2012.xls
2012-08-10,75-84,2564,2012,False,2012_publishedweek2012.xls
2012-08-17,75-84,2611,2012,False,2012_publishedweek2012.xls
2012-08-24,75-84,2618,2012,False,2012_publishedweek2012.xls
2012-08-31,75-84,2288,2012,False,2012_publishedweek2012.xls
2012-09-07,75-84,2596,2012,False,2012_publishedweek2012.xls
2012-09-14,75-84,2486,2012,False,2012_publishedweek2012.xls
2012-09-21,75-84,2548,2012,False,2012_publishedweek2012.xls
2012-09-28,75-84,2624,2012,False,2012_publishedweek2012.xls
2012-10-05,75-84,2639,2012,False,2012_publishedweek2012.xls
2012-10-12,75-84,2821,2012,False,2012_publishedweek2012.xls
2012-10-19,75-84,2750,2012,False,2012_publishedweek2012.xls
2012-10-26,75-84,2842,2012,False,2012_publishedweek2012.xls
2012-11-02,75-84,2666,2012,False,2012_publishedweek2012.xls
2012-11-09,75-84,2813,2012,False,2012_publishedweek2012.xls
2012-11-16,75-84,2863,2012,False,2012_publishedweek2012.xls
2012-11-23,75-84,2765,2012,False,2012_publishedweek2012.xls
2012-11-30,75-84,2826,2012,False,2012_publishedweek2012.xls
2012-12-07,75-84,2888,2012,False,2012_publishedweek2012.xls
2012-12-14,75-84,3060,2012,False,2012_publishedweek2012.xls
2012-12-21,75-84,3343,2012,False,2012_publishedweek2012.xls
2012-12-28,75-84,2397,2012,False,2012_publishedweek2012.xls
2013-01-04,75-84,3461,2013,False,2013_publishedweek2013.xls
2013-01-11,75-84,3703,2013,False,2013_publishedweek2013.xls
2013-01-18,75-84,3156,2013,False,2013_publishedweek2013.xls
2013-01-25,75-84,3286,2013,False,2013_publishedweek2013.xls
2013-02-01,75-84,3293,2013,False,2013_publishedweek2013.xls
2013-02-08,75-84,3243,2013,False,2013_publishedweek2013.xls
2013-02-15,75-84,3200,2013,False,2013_publishedweek2013.xls
2013-02-22,75-84,3132,2013,False,2013_publishedweek2013.xls
2013-03-01,75-84,3079,2013,False,2013_publishedweek2013.xls
2013-03-08,75-84,3269,2013,False,2013_publishedweek2013.xls
2013-03-15,75-84,3239,2013,False,2013_publishedweek2013.xls
2013-03-22,75-84,3280,2013,False,2013_publishedweek2013.xls
2013-03-29,75-84,2672,2013,False,2013_publishedweek2013.xls
2013-04-05,75-84,3162,2013,False,2013_publishedweek2013.xls
2013-04-12,75-84,3543,2013,False,2013_publishedweek2013.xls
2013-04-19,75-84,3418,2013,False,2013_publishedweek2013.xls
2013-04-26,75-84,3009,2013,False,2013_publishedweek2013.xls
2013-05-03,75-84,2897,2013,False,2013_publishedweek2013.xls
2013-05-10,75-84,2594,2013,False,2013_publishedweek2013.xls
2013-05-17,75-84,2961,2013,False,2013_publishedweek2013.xls
2013-05-24,75-84,2912,2013,False,2013_publishedweek2013.xls
2013-05-31,75-84,2479,2013,False,2013_publishedweek2013.xls
2013-06-07,75-84,2803,2013,False,2013_publishedweek2013.xls
2013-06-14,75-84,2622,2013,False,2013_publishedweek2013.xls
2013-06-21,75-84,2623,2013,False,2013_publishedweek2013.xls
2013-06-28,75-84,2525,2013,False,2013_publishedweek2013.xls
2013-07-05,75-84,2548,2013,False,2013_publishedweek2013.xls
2013-07-12,75-84,2494,2013,False,2013_publishedweek2013.xls
2013-07-19,75-84,2585,2013,False,2013_publishedweek2013.xls
2013-07-26,75-84,2470,2013,False,2013_publishedweek2013.xls
2013-08-02,75-84,2330,2013,False,2013_publishedweek2013.xls
2013-08-09,75-84,2451,2013,False,2013_publishedweek2013.xls
2013-08-16,75-84,2392,2013,False,2013_publishedweek2013.xls
2013-08-23,75-84,2524,2013,False,2013_publishedweek2013.xls
2013-08-30,75-84,2287,2013,False,2013_publishedweek2013.xls
2013-09-06,75-84,2641,2013,False,2013_publishedweek2013.xls
2013-09-13,75-84,2376,2013,False,2013_publishedweek2013.xls
2013-09-20,75-84,2526,2013,False,2013_publishedweek2013.xls
2013-09-27,75-84,2597,2013,False,2013_publishedweek2013.xls
2013-10-04,75-84,2697,2013,False,2013_publishedweek2013.xls
2013-10-11,75-84,2614,2013,False,2013_publishedweek2013.xls
2013-10-18,75-84,2729,2013,False,2013_publishedweek2013.xls
2013-10-25,75-84,2651,2013,False,2013_publishedweek2013.xls
2013-11-01,75-84,2637,2013,False,2013_publishedweek2013.xls
2013-11-08,75-84,2819,2013,False,2013_publishedweek2013.xls
2013-11-15,75-84,2775,2013,False,2013_publishedweek2013.xls
2013-11-22,75-84,2811,2013,False,2013_publishedweek2013.xls
2013-11-29,75-84,2901,2013,False,2013_publishedweek2013.xls
2013-12-06,75-84,2889,2013,False,2013_publishedweek2013.xls
2013-12-13,75-84,2935,2013,False,2013_publishedweek2013.xls
2013-12-20,75-84,3017,2013,False,2013_publishedweek2013.xls
2013-12-27,75-84,1890,2013,False,2013_publishedweek2013.xls
2014-01-03,75-84,3308,2014,False,2014_publishedweek2014.xls
2014-01-10,75-84,3482,2014,False,2014_publishedweek2014.xls
2014-01-17,75-84,3215,2014,False,2014_publishedweek2014.xls
2014-01-24,75-84,3008,2014,False,2014_publishedweek2014.xls
2014-01-31,75-84,2951,2014,False,2014_publishedweek2014.xls
2014-02-07,75-84,2937,2014,False,2014_publishedweek2014.xls
2014-02-14,75-84,2959,2014,False,2014_publishedweek2014.xls
2014-02-21,75-84,2985,2014,False,2014_publishedweek2014.xls
2014-02-28,75-84,2989,2014,False,2014_publishedweek2014.xls
2014-03-07,75-84,2867,2014,False,2014_publishedweek2014.xls
2014-03-14,75-84,2867,2014,False,2014_publishedweek2014.xls
2014-03-21,75-84,2895,2014,False,2014_publishedweek2014.xls
2014-03-28,75-84,2852,2014,False,2014_publishedweek2014.xls
2014-04-04,75-84,2915,2014,False,2014_publishedweek2014.xls
2014-04-11,75-84,2631,2014,False,2014_publishedweek2014.xls
2014-04-18,75-84,2362,2014,False,2014_publishedweek2014.xls
2014-04-25,75-84,2801,2014,False,2014_publishedweek2014.xls
2014-05-02,75-84,3043,2014,False,2014_publishedweek2014.xls
2014-05-09,75-84,2543,2014,False,2014_publishedweek2014.xls
2014-05-16,75-84,2690,2014,False,2014_publishedweek2014.xls
2014-05-23,75-84,2669,2014,False,2014_publishedweek2014.xls
2014-05-30,75-84,2279,2014,False,2014_publishedweek2014.xls
2014-06-06,75-84,2748,2014,False,2014_publishedweek2014.xls
2014-06-13,75-84,2725,2014,False,2014_publishedweek2014.xls
2014-06-20,75-84,2663,2014,False,2014_publishedweek2014.xls
2014-06-27,75-84,2558,2014,False,2014_publishedweek2014.xls
2014-07-04,75-84,2495,2014,False,2014_publishedweek2014.xls
2014-07-11,75-84,2545,2014,False,2014_publishedweek2014.xls
2014-07-18,75-84,2622,2014,False,2014_publishedweek2014.xls
2014-07-25,75-84,2628,2014,False,2014_publishedweek2014.xls
2014-08-01,75-84,2556,2014,False,2014_publishedweek2014.xls
2014-08-08,75-84,2514,2014,False,2014_publishedweek2014.xls
2014-08-15,75-84,2533,2014,False,2014_publishedweek2014.xls
2014-08-22,75-84,2515,2014,False,2014_publishedweek2014.xls
2014-08-29,75-84,2360,2014,False,2014_publishedweek2014.xls
2014-09-05,75-84,2858,2014,False,2014_publishedweek2014.xls
2014-09-12,75-84,2701,2014,False,2014_publishedweek2014.xls
2014-09-19,75-84,2667,2014,False,2014_publishedweek2014.xls
2014-09-26,75-84,2637,2014,False,2014_publishedweek2014.xls
2014-10-03,75-84,2680,2014,False,2014_publishedweek2014.xls
2014-10-10,75-84,2640,2014,False,2014_publishedweek2014.xls
2014-10-17,75-84,2732,2014,False,2014_publishedweek2014.xls
2014-10-24,75-84,2808,2014,False,2014_publishedweek2014.xls
2014-10-31,75-84,2771,2014,False,2014_publishedweek2014.xls
2014-11-07,75-84,2875,2014,False,2014_publishedweek2014.xls
2014-11-14,75-84,2933,2014,False,2014_publishedweek2014.xls
2014-11-21,75-84,2733,2014,False,2014_publishedweek2014.xls
2014-11-28,75-84,2894,2014,False,2014_publishedweek2014.xls
2014-12-05,75-84,2935,2014,False,2014_publishedweek2014.xls
2014-12-12,75-84,3085,2014,False,2014_publishedweek2014.xls
2014-12-19,75-84,3279,2014,False,2014_publishedweek2014.xls
2014-12-26,75-84,2247,2014,False,2014_publishedweek2014.xls
2015-01-02,75-84,3548,2015,False,2015_publishedweek2015.xls
2015-01-09,75-84,4505,2015,False,2015_publishedweek2015.xls
2015-01-16,75-84,4191,2015,False,2015_publishedweek2015.xls
2015-01-23,75-84,3964,2015,False,2015_publishedweek2015.xls
2015-01-30,75-84,3685,2015,False,2015_publishedweek2015.xls
2015-02-06,75-84,3425,2015,False,2015_publishedweek2015.xls
2015-02-13,75-84,3398,2015,False,2015_publishedweek2015.xls
2015-02-20,75-84,3309,2015,False,2015_publishedweek2015.xls
2015-02-27,75-84,3355,2015,False,2015_publishedweek2015.xls
2015-03-06,75-84,3279,2015,False,2015_publishedweek2015.xls
2015-03-13,75-84,3122,2015,False,2015_publishedweek2015.xls
2015-03-20,75-84,3029,2015,False,2015_publishedweek2015.xls
2015-03-27,75-84,3020,2015,False,2015_publishedweek2015.xls
2015-04-03,75-84,2642,2015,False,2015_publishedweek2015.xls
2015-04-10,75-84,2913,2015,False,2015_publishedweek2015.xls
2015-04-17,75-84,3323,2015,False,2015_publishedweek2015.xls
2015-04-24,75-84,3061,2015,False,2015_publishedweek2015.xls
2015-05-01,75-84,2928,2015,False,2015_publishedweek2015.xls
2015-05-08,75-84,2625,2015,False,2015_publishedweek2015.xls
2015-05-15,75-84,2998,2015,False,2015_publishedweek2015.xls
2015-05-22,75-84,2926,2015,False,2015_publishedweek2015.xls
2015-05-29,75-84,2464,2015,False,2015_publishedweek2015.xls
2015-06-05,75-84,2895,2015,False,2015_publishedweek2015.xls
2015-06-12,75-84,2781,2015,False,2015_publishedweek2015.xls
2015-06-19,75-84,2652,2015,False,2015_publishedweek2015.xls
2015-06-26,75-84,2682,2015,False,2015_publishedweek2015.xls
2015-07-03,75-84,2560,2015,False,2015_publishedweek2015.xls
2015-07-10,75-84,2568,2015,False,2015_publishedweek2015.xls
2015-07-17,75-84,2486,2015,False,2015_publishedweek2015.xls
2015-07-24,75-84,2520,2015,False,2015_publishedweek2015.xls
2015-07-31,75-84,2493,2015,False,2015_publishedweek2015.xls
2015-08-07,75-84,2576,2015,False,2015_publishedweek2015.xls
2015-08-14,75-84,2577,2015,False,2015_publishedweek2015.xls
2015-08-21,75-84,2655,2015,False,2015_publishedweek2015.xls
2015-08-28,75-84,2621,2015,False,2015_publishedweek2015.xls
2015-09-04,75-84,2310,2015,False,2015_publishedweek2015.xls
2015-09-11,75-84,2571,2015,False,2015_publishedweek2015.xls
2015-09-18,75-84,2627,2015,False,2015_publishedweek2015.xls
2015-09-25,75-84,2791,2015,False,2015_publishedweek2015.xls
2015-10-02,75-84,2636,2015,False,2015_publishedweek2015.xls
2015-10-09,75-84,2820,2015,False,2015_publishedweek2015.xls
2015-10-16,75-84,2781,2015,False,2015_publishedweek2015.xls
2015-10-23,75-84,2786,2015,False,2015_publishedweek2015.xls
2015-10-30,75-84,2671,2015,False,2015_publishedweek2015.xls
2015-11-06,75-84,2853,2015,False,2015_publishedweek2015.xls
2015-11-13,75-84,2804,2015,False,2015_publishedweek2015.xls
2015-11-20,75-84,2835,2015,False,2015_publishedweek2015.xls
2015-11-27,75-84,2759,2015,False,2015_publishedweek2015.xls
2015-12-04,75-84,3003,2015,False,2015_publishedweek2015.xls
2015-12-11,75-84,2928,2015,False,2015_publishedweek2015.xls
2015-12-18,75-84,3023,2015,False,2015_publishedweek2015.xls
2015-12-25,75-84,2451,2015,False,2015_publishedweek2015.xls
2016-01-01,75-84,2197,2015,False,2015_publishedweek2015.xls
2016-01-08,75-84,3727,2016,False,2016_publishedweek522016.xls
2016-01-15,75-84,3283,2016,False,2016_publishedweek522016.xls
2016-01-22,75-84,3327,2016,False,2016_publishedweek522016.xls
2016-01-29,75-84,3147,2016,False,2016_publishedweek522016.xls
2016-02-05,75-84,3181,2016,False,2016_publishedweek522016.xls
2016-02-12,75-84,3058,2016,False,2016_publishedweek522016.xls
2016-02-19,75-84,2982,2016,False,2016_publishedweek522016.xls
2016-02-26,75-84,3127,2016,False,2016_publishedweek522016.xls
2016-03-04,75-84,3180,2016,False,2016_publishedweek522016.xls
2016-03-11,75-84,3171,2016,False,2016_publishedweek522016.xls
2016-03-18,75-84,3070,2016,False,2016_publishedweek522016.xls
2016-03-25,75-84,2713,2016,False,2016_publishedweek522016.xls
2016-04-01,75-84,2992,2016,False,2016_publishedweek522016.xls
2016-04-08,75-84,3238,2016,False,2016_publishedweek522016.xls
2016-04-15,75-84,3166,2016,False,2016_publishedweek522016.xls
2016-04-22,75-84,3085,2016,False,2016_publishedweek522016.xls
2016-04-29,75-84,2927,2016,False,2016_publishedweek522016.xls
2016-05-06,75-84,2583,2016,False,2016_publishedweek522016.xls
2016-05-13,75-84,2994,2016,False,2016_publishedweek522016.xls
2016-05-20,75-84,2855,2016,False,2016_publishedweek522016.xls
2016-05-27,75-84,2697,2016,False,2016_publishedweek522016.xls
2016-06-03,75-84,2253,2016,False,2016_publishedweek522016.xls
2016-06-10,75-84,2875,2016,False,2016_publishedweek522016.xls
2016-06-17,75-84,2703,2016,False,2016_publishedweek522016.xls
2016-06-24,75-84,2659,2016,False,2016_publishedweek522016.xls
2016-07-01,75-84,2573,2016,False,2016_publishedweek522016.xls
2016-07-08,75-84,2567,2016,False,2016_publishedweek522016.xls
2016-07-15,75-84,2649,2016,False,2016_publishedweek522016.xls
2016-07-22,75-84,2638,2016,False,2016_publishedweek522016.xls
2016-07-29,75-84,2641,2016,False,2016_publishedweek522016.xls
2016-08-05,75-84,2588,2016,False,2016_publishedweek522016.xls
2016-08-12,75-84,2557,2016,False,2016_publishedweek522016.xls
2016-08-19,75-84,2624,2016,False,2016_publishedweek522016.xls
2016-08-26,75-84,2680,2016,False,2016_publishedweek522016.xls
2016-09-02,75-84,2233,2016,False,2016_publishedweek522016.xls
2016-09-09,75-84,2659,2016,False,2016_publishedweek522016.xls
2016-09-16,75-84,2628,2016,False,2016_publishedweek522016.xls
2016-09-23,75-84,2564,2016,False,2016_publishedweek522016.xls
2016-09-30,75-84,2506,2016,False,2016_publishedweek522016.xls
2016-10-07,75-84,2641,2016,False,2016_publishedweek522016.xls
2016-10-14,75-84,2746,2016,False,2016_publishedweek522016.xls
2016-10-21,75-84,2724,2016,False,2016_publishedweek522016.xls
2016-10-28,75-84,2800,2016,False,2016_publishedweek522016.xls
2016-11-04,75-84,2833,2016,False,2016_publishedweek522016.xls
2016-11-11,75-84,2954,2016,False,2016_publishedweek522016.xls
2016-11-18,75-84,2992,2016,False,2016_publishedweek522016.xls
