month_date,region_code,region_name,observed_deaths,edition_year,is_final,source_filename
2024-10-01,E12000005,West Midlands,5170,2024,True,2024_monthlydeaths2024final1.xlsx
2024-11-01,E12000005,West Midlands,4895,2024,True,2024_monthlydeaths2024final1.xlsx
2024-12-01,E12000005,West Midlands,5150,2024,True,2024_monthlydeaths2024final1.xlsx
2006-01-01,E12000006,East of England,5083,2006,True,2006_publishedoutput200tcm772274163.xls
2006-02-01,E12000006,East of England,4494,2006,True,2006_publishedoutput200tcm772274163.xls
2006-03-01,E12000006,East of England,5130,2006,True,2006_publishedoutput200tcm772274163.xls
2006-04-01,E12000006,East of England,4212,2006,True,2006_publishedoutput200tcm772274163.xls
2006-05-01,E12000006,East of England,4409,2006,True,2006_publishedoutput200tcm772274163.xls
2006-06-01,E12000006,East of England,4174,2006,True,2006_publishedoutput200tcm772274163.xls
2006-07-01,E12000006,East of England,3933,2006,True,2006_publishedoutput200tcm772274163.xls
2006-08-01,E12000006,East of England,4004,2006,True,2006_publishedoutput200tcm772274163.xls
2006-09-01,E12000006,East of England,3724,2006,True,2006_publishedoutput200tcm772274163.xls
2006-10-01,E12000006,East of England,4075,2006,True,2006_publishedoutput200tcm772274163.xls
2006-11-01,E12000006,East of England,4379,2006,True,2006_publishedoutput200tcm772274163.xls
2006-12-01,E12000006,East of England,4229,2006,True,2006_publishedoutput200tcm772274163.xls
2007-01-01,E12000006,East of England,5227,2007,True,2007_publishedoutput200tcm772274233.xls
2007-02-01,E12000006,East of England,4475,2007,True,2007_publishedoutput200tcm772274233.xls
2007-03-01,E12000006,East of England,4520,2007,True,2007_publishedoutput200tcm772274233.xls
2007-04-01,E12000006,East of England,4215,2007,True,2007_publishedoutput200tcm772274233.xls
2007-05-01,E12000006,East of England,4321,2007,True,2007_publishedoutput200tcm772274233.xls
2007-06-01,E12000006,East of England,3789,2007,True,2007_publishedoutput200tcm772274233.xls
2007-07-01,E12000006,East of England,4051,2007,True,2007_publishedoutput200tcm772274233.xls
2007-08-01,E12000006,East of England,4028,2007,True,2007_publishedoutput200tcm772274233.xls
2007-09-01,E12000006,East of England,3652,2007,True,2007_publishedoutput200tcm772274233.xls
2007-10-01,E12000006,East of England,4375,2007,True,2007_publishedoutput200tcm772274233.xls
2007-11-01,E12000006,East of England,4346,2007,True,2007_publishedoutput200tcm772274233.xls
2007-12-01,E12000006,East of England,4564,2007,True,2007_publishedoutput200tcm772274233.xls
2008-01-01,E12000006,East of England,5330,2008,True,2008_publishedoutput200tcm772274292.xls
2008-02-01,E12000006,East of England,4450,2008,True,2008_publishedoutput200tcm772274292.xls
2008-03-01,E12000006,East of England,4421,2008,True,2008_publishedoutput200tcm772274292.xls
2008-04-01,E12000006,East of England,4832,2008,True,2008_publishedoutput200tcm772274292.xls
2008-05-01,E12000006,East of England,4141,2008,True,2008_publishedoutput200tcm772274292.xls
2008-06-01,E12000006,East of England,3842,2008,True,2008_publishedoutput200tcm772274292.xls
2008-07-01,E12000006,East of England,4077,2008,True,2008_publishedoutput200tcm772274292.xls
2008-08-01,E12000006,East of England,3570,2008,True,2008_publishedoutput200tcm772274292.xls
2008-09-01,E12000006,East of England,4064,2008,True,2008_publishedoutput200tcm772274292.xls
2008-10-01,E12000006,East of England,4501,2008,True,2008_publishedoutput200tcm772274292.xls
2008-11-01,E12000006,East of England,4038,2008,True,2008_publishedoutput200tcm772274292.xls
2008-12-01,E12000006,East of England,5423,2008,True,2008_publishedoutput200tcm772274292.xls
2009-01-01,E12000006,East of England,5738,2009,True,2009_publishedoutput200tcm772274362.xls
2009-02-01,E12000006,East of England,4298,2009,True,2009_publishedoutput200tcm772274362.xls
2009-03-01,E12000006,East of England,4487,2009,True,2009_publishedoutput200tcm772274362.xls
2009-04-01,E12000006,East of England,4214,2009,True,2009_publishedoutput200tcm772274362.xls
2009-05-01,E12000006,East of England,3775,2009,True,2009_publishedoutput200tcm772274362.xls
2009-06-01,E12000006,East of England,4012,2009,True,2009_publishedoutput200tcm772274362.xls
2009-07-01,E12000006,East of England,3959,2009,True,2009_publishedoutput200tcm772274362.xls
2009-08-01,E12000006,East of England,3453,2009,True,2009_publishedoutput200tcm772274362.xls
2009-09-01,E12000006,East of England,4077,2009,True,2009_publishedoutput200tcm772274362.xls
2009-10-01,E12000006,East of England,4095,2009,True,2009_publishedoutput200tcm772274362.xls
2009-11-01,E12000006,East of England,4224,2009,True,2009_publishedoutput200tcm772274362.xls
2009-12-01,E12000006,East of England,4734,2009,True,2009_publishedoutput200tcm772274362.xls
2010-01-01,E12000006,East of England,4999,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-02-01,E12000006,East of England,4437,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-03-01,E12000006,East of England,4781,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-04-01,E12000006,East of England,4374,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-05-01,E12000006,East of England,3843,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-06-01,E12000006,East of England,4220,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-07-01,E12000006,East of England,3832,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-08-01,E12000006,East of England,3688,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-09-01,E12000006,East of England,4030,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-10-01,E12000006,East of England,4138,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-11-01,E12000006,East of England,4421,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-12-01,E12000006,East of England,5013,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2011-01-01,E12000006,East of England,5041,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-02-01,E12000006,East of England,4086,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-03-01,E12000006,East of England,4681,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-04-01,E12000006,East of England,3892,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-05-01,E12000006,East of England,4185,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-06-01,E12000006,East of England,4248,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-07-01,E12000006,East of England,3718,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-08-01,E12000006,East of England,3963,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-09-01,E12000006,East of England,4049,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-10-01,E12000006,East of England,3872,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-11-01,E12000006,East of England,4248,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-12-01,E12000006,East of England,4578,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2012-01-01,E12000006,East of England,4862,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-02-01,E12000006,East of England,4779,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-03-01,E12000006,East of England,4815,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-04-01,E12000006,East of England,4469,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-05-01,E12000006,East of England,4644,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-06-01,E12000006,East of England,3810,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-07-01,E12000006,East of England,4084,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-08-01,E12000006,East of England,4186,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-09-01,E12000006,East of England,3604,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-10-01,E12000006,East of England,4466,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-11-01,E12000006,East of England,4449,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-12-01,E12000006,East of England,4415,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2013-01-01,E12000006,East of England,5584,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-02-01,E12000006,East of England,4581,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-03-01,E12000006,East of England,4656,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-04-01,E12000006,East of England,5180,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-05-01,E12000006,East of England,4474,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-06-01,E12000006,East of England,3972,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-07-01,E12000006,East of England,4109,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-08-01,E12000006,East of England,3684,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-09-01,E12000006,East of England,3886,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-10-01,E12000006,East of England,4544,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-11-01,E12000006,East of England,4172,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-12-01,E12000006,East of England,4427,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2014-01-01,E12000006,East of England,5193,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-02-01,E12000006,East of England,4441,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-03-01,E12000006,East of England,4282,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-04-01,E12000006,East of England,4393,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-05-01,E12000006,East of England,4110,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-06-01,E12000006,East of England,4173,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-07-01,E12000006,East of England,4471,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-08-01,E12000006,East of England,3768,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-09-01,E12000006,East of England,4407,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-10-01,E12000006,East of England,4555,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-11-01,E12000006,East of England,4293,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-12-01,E12000006,East of England,5150,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2015-01-01,E12000006,East of England,6681,2015,True,2015_publishedoutput2015final.xls
2015-02-01,E12000006,East of England,5209,2015,True,2015_publishedoutput2015final.xls
2015-03-01,E12000006,East of England,5144,2015,True,2015_publishedoutput2015final.xls
2015-04-01,E12000006,East of England,4784,2015,True,2015_publishedoutput2015final.xls
2015-05-01,E12000006,East of England,4055,2015,True,2015_publishedoutput2015final.xls
2015-06-01,E12000006,East of England,4578,2015,True,2015_publishedoutput2015final.xls
2015-07-01,E12000006,East of England,4337,2015,True,2015_publishedoutput2015final.xls
2015-08-01,E12000006,East of England,3856,2015,True,2015_publishedoutput2015final.xls
2015-09-01,E12000006,East of England,4295,2015,True,2015_publishedoutput2015final.xls
2015-10-01,E12000006,East of England,4583,2015,True,2015_publishedoutput2015final.xls
2015-11-01,E12000006,East of England,4350,2015,True,2015_publishedoutput2015final.xls
2015-12-01,E12000006,East of England,4535,2015,True,2015_publishedoutput2015final.xls
2016-01-01,E12000006,East of England,5133,2016,True,2016_publishedoutput2016final.xls
2016-02-01,E12000006,East of England,4806,2016,True,2016_publishedoutput2016final.xls
2016-03-01,E12000006,East of England,5098,2016,True,2016_publishedoutput2016final.xls
2016-04-01,E12000006,East of England,4980,2016,True,2016_publishedoutput2016final.xls
2016-05-01,E12000006,East of England,4607,2016,True,2016_publishedoutput2016final.xls
2016-06-01,E12000006,East of England,4509,2016,True,2016_publishedoutput2016final.xls
2016-07-01,E12000006,East of England,4179,2016,True,2016_publishedoutput2016final.xls
2016-08-01,E12000006,East of England,4461,2016,True,2016_publishedoutput2016final.xls
2016-09-01,E12000006,East of England,4298,2016,True,2016_publishedoutput2016final.xls
2016-10-01,E12000006,East of England,4256,2016,True,2016_publishedoutput2016final.xls
2016-11-01,E12000006,East of England,5060,2016,True,2016_publishedoutput2016final.xls
2016-12-01,E12000006,East of England,4747,2016,True,2016_publishedoutput2016final.xls
2017-01-01,E12000006,East of England,6203,2017,True,2017_publishedoutputannual2017final.xls
2017-02-01,E12000006,East of England,5365,2017,True,2017_publishedoutputannual2017final.xls
2017-03-01,E12000006,East of England,5396,2017,True,2017_publishedoutputannual2017final.xls
2017-04-01,E12000006,East of England,4138,2017,True,2017_publishedoutputannual2017final.xls
2017-05-01,E12000006,East of England,4750,2017,True,2017_publishedoutputannual2017final.xls
2017-06-01,E12000006,East of England,4449,2017,True,2017_publishedoutputannual2017final.xls
2017-07-01,E12000006,East of England,4126,2017,True,2017_publishedoutputannual2017final.xls
2017-08-01,E12000006,East of England,4422,2017,True,2017_publishedoutputannual2017final.xls
2017-09-01,E12000006,East of England,4445,2017,True,2017_publishedoutputannual2017final.xls
2017-10-01,E12000006,East of England,4701,2017,True,2017_publishedoutputannual2017final.xls
2017-11-01,E12000006,East of England,4979,2017,True,2017_publishedoutputannual2017final.xls
2017-12-01,E12000006,East of England,4788,2017,True,2017_publishedoutputannual2017final.xls
2018-01-01,E12000006,East of England,7110,2018,True,2018_publishedannual2018.xls
2018-02-01,E12000006,East of England,5256,2018,True,2018_publishedannual2018.xls
2018-03-01,E12000006,East of England,5470,2018,True,2018_publishedannual2018.xls
2018-04-01,E12000006,East of England,5281,2018,True,2018_publishedannual2018.xls
2018-05-01,E12000006,East of England,4664,2018,True,2018_publishedannual2018.xls
2018-06-01,E12000006,East of England,4351,2018,True,2018_publishedannual2018.xls
2018-07-01,E12000006,East of England,4352,2018,True,2018_publishedannual2018.xls
2018-08-01,E12000006,East of England,4445,2018,True,2018_publishedannual2018.xls
2018-09-01,E12000006,East of England,3942,2018,True,2018_publishedannual2018.xls
2018-10-01,E12000006,East of England,4772,2018,True,2018_publishedannual2018.xls
2018-11-01,E12000006,East of England,4738,2018,True,2018_publishedannual2018.xls
2018-12-01,E12000006,East of England,4307,2018,True,2018_publishedannual2018.xls
2019-01-01,E12000006,East of England,5867,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-02-01,E12000006,East of England,5078,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-03-01,E12000006,East of England,4735,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-04-01,E12000006,East of England,5010,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-05-01,E12000006,East of England,4637,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-06-01,E12000006,East of England,4032,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-07-01,E12000006,East of England,4635,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-08-01,E12000006,East of England,4111,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-09-01,E12000006,East of England,4459,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-10-01,E12000006,East of England,4988,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-11-01,E12000006,East of England,4754,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-12-01,E12000006,East of England,4893,2019,True,2019_annual2019publishedoutputrefresh.xls
2020-01-01,E12000006,East of England,6310,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-02-01,E12000006,East of England,4720,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-03-01,E12000006,East of England,5181,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-04-01,E12000006,East of England,9514,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-05-01,E12000006,East of England,5707,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-06-01,E12000006,East of England,4301,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-07-01,E12000006,East of England,4432,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-08-01,E12000006,East of England,3947,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-09-01,E12000006,East of England,4433,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-10-01,E12000006,East of England,4800,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-11-01,E12000006,East of England,4936,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-12-01,E12000006,East of England,5692,2020,True,2020_annual2020publishedoutputrefresh.xls
2021-01-01,E12000006,East of England,9014,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-02-01,E12000006,East of England,6985,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-03-01,E12000006,East of England,5112,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-04-01,E12000006,East of England,4453,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-05-01,E12000006,East of England,3888,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-06-01,E12000006,East of England,4291,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-07-01,E12000006,East of England,4558,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-08-01,E12000006,East of England,4428,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-09-01,E12000006,East of England,4963,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-10-01,E12000006,East of England,4755,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-11-01,E12000006,East of England,5515,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-12-01,E12000006,East of England,5636,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2022-01-01,E12000006,East of England,5641,2022,True,2022_processorannualdeaths2022.xlsx
2022-02-01,E12000006,East of England,4842,2022,True,2022_processorannualdeaths2022.xlsx
2022-03-01,E12000006,East of England,5176,2022,True,2022_processorannualdeaths2022.xlsx
2022-04-01,E12000006,East of England,4898,2022,True,2022_processorannualdeaths2022.xlsx
2022-05-01,E12000006,East of England,5331,2022,True,2022_processorannualdeaths2022.xlsx
2022-06-01,E12000006,East of England,4863,2022,True,2022_processorannualdeaths2022.xlsx
2022-07-01,E12000006,East of England,4869,2022,True,2022_processorannualdeaths2022.xlsx
2022-08-01,E12000006,East of England,5171,2022,True,2022_processorannualdeaths2022.xlsx
2022-09-01,E12000006,East of England,4938,2022,True,2022_processorannualdeaths2022.xlsx
2022-10-01,E12000006,East of England,5114,2022,True,2022_processorannualdeaths2022.xlsx
2022-11-01,E12000006,East of England,5514,2022,True,2022_processorannualdeaths2022.xlsx
2022-12-01,E12000006,East of England,5492,2022,True,2022_processorannualdeaths2022.xlsx
2023-01-01,E12000006,East of England,7235,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-02-01,E12000006,East of England,5425,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-03-01,E12000006,East of England,5931,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-04-01,E12000006,East of England,4887,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-05-01,E12000006,East of England,5068,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-06-01,E12000006,East of England,5176,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-07-01,E12000006,East of England,4332,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-08-01,E12000006,East of England,4698,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-09-01,E12000006,East of England,4470,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-10-01,E12000006,East of England,4775,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-11-01,E12000006,East of England,5313,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-12-01,E12000006,East of England,4878,2023,True,2023_monthlydeathsfinalised2023.xlsx
2024-01-01,E12000006,East of England,6168,2024,True,2024_monthlydeaths2024final1.xlsx
2024-02-01,E12000006,East of England,5142,2024,True,2024_monthlydeaths2024final1.xlsx
2024-03-01,E12000006,East of England,4980,2024,True,2024_monthlydeaths2024final1.xlsx
2024-04-01,E12000006,East of England,5450,2024,True,2024_monthlydeaths2024final1.xlsx
2024-05-01,E12000006,East of England,5044,2024,True,2024_monthlydeaths2024final1.xlsx
2024-06-01,E12000006,East of England,4586,2024,True,2024_monthlydeaths2024final1.xlsx
2024-07-01,E12000006,East of England,5112,2024,True,2024_monthlydeaths2024final1.xlsx
2024-08-01,E12000006,East of England,4454,2024,True,2024_monthlydeaths2024final1.xlsx
2024-09-01,E12000006,East of England,4531,2024,True,2024_monthlydeaths2024final1.xlsx
2024-10-01,E12000006,East of England,5153,2024,True,2024_monthlydeaths2024final1.xlsx
2024-11-01,E12000006,East of England,4963,2024,True,2024_monthlydeaths2024final1.xlsx
2024-12-01,E12000006,East of England,5226,2024,True,2024_monthlydeaths2024final1.xlsx
2006-01-01,E12000007,London,4945,2006,True,2006_publishedoutput200tcm772274163.xls
2006-02-01,E12000007,London,4437,2006,True,2006_publishedoutput200tcm772274163.xls
2006-03-01,E12000007,London,5082,2006,True,2006_publishedoutput200tcm772274163.xls
2006-04-01,E12000007,London,3984,2006,True,2006_publishedoutput200tcm772274163.xls
2006-05-01,E12000007,London,4358,2006,True,2006_publishedoutput200tcm772274163.xls
2006-06-01,E12000007,London,4231,2006,True,2006_publishedoutput200tcm772274163.xls
2006-07-01,E12000007,London,4029,2006,True,2006_publishedoutput200tcm772274163.xls
2006-08-01,E12000007,London,4094,2006,True,2006_publishedoutput200tcm772274163.xls
2006-09-01,E12000007,London,3709,2006,True,2006_publishedoutput200tcm772274163.xls
2006-10-01,E12000007,London,4059,2006,True,2006_publishedoutput200tcm772274163.xls
2006-11-01,E12000007,London,4276,2006,True,2006_publishedoutput200tcm772274163.xls
2006-12-01,E12000007,London,4000,2006,True,2006_publishedoutput200tcm772274163.xls
2007-01-01,E12000007,London,5079,2007,True,2007_publishedoutput200tcm772274233.xls
2007-02-01,E12000007,London,4314,2007,True,2007_publishedoutput200tcm772274233.xls
2007-03-01,E12000007,London,4401,2007,True,2007_publishedoutput200tcm772274233.xls
2007-04-01,E12000007,London,4128,2007,True,2007_publishedoutput200tcm772274233.xls
2007-05-01,E12000007,London,4213,2007,True,2007_publishedoutput200tcm772274233.xls
2007-06-01,E12000007,London,3830,2007,True,2007_publishedoutput200tcm772274233.xls
2007-07-01,E12000007,London,4003,2007,True,2007_publishedoutput200tcm772274233.xls
2007-08-01,E12000007,London,3915,2007,True,2007_publishedoutput200tcm772274233.xls
2007-09-01,E12000007,London,3551,2007,True,2007_publishedoutput200tcm772274233.xls
2007-10-01,E12000007,London,4149,2007,True,2007_publishedoutput200tcm772274233.xls
2007-11-01,E12000007,London,4388,2007,True,2007_publishedoutput200tcm772274233.xls
2007-12-01,E12000007,London,4294,2007,True,2007_publishedoutput200tcm772274233.xls
2008-01-01,E12000007,London,5168,2008,True,2008_publishedoutput200tcm772274292.xls
2008-02-01,E12000007,London,4320,2008,True,2008_publishedoutput200tcm772274292.xls
2008-03-01,E12000007,London,4282,2008,True,2008_publishedoutput200tcm772274292.xls
2008-04-01,E12000007,London,4587,2008,True,2008_publishedoutput200tcm772274292.xls
2008-05-01,E12000007,London,3907,2008,True,2008_publishedoutput200tcm772274292.xls
2008-06-01,E12000007,London,3752,2008,True,2008_publishedoutput200tcm772274292.xls
2008-07-01,E12000007,London,3919,2008,True,2008_publishedoutput200tcm772274292.xls
2008-08-01,E12000007,London,3441,2008,True,2008_publishedoutput200tcm772274292.xls
2008-09-01,E12000007,London,3736,2008,True,2008_publishedoutput200tcm772274292.xls
2008-10-01,E12000007,London,4088,2008,True,2008_publishedoutput200tcm772274292.xls
2008-11-01,E12000007,London,4018,2008,True,2008_publishedoutput200tcm772274292.xls
2008-12-01,E12000007,London,5258,2008,True,2008_publishedoutput200tcm772274292.xls
2009-01-01,E12000007,London,5430,2009,True,2009_publishedoutput200tcm772274362.xls
2009-02-01,E12000007,London,4116,2009,True,2009_publishedoutput200tcm772274362.xls
2009-03-01,E12000007,London,4134,2009,True,2009_publishedoutput200tcm772274362.xls
2009-04-01,E12000007,London,4022,2009,True,2009_publishedoutput200tcm772274362.xls
2009-05-01,E12000007,London,3593,2009,True,2009_publishedoutput200tcm772274362.xls
2009-06-01,E12000007,London,3838,2009,True,2009_publishedoutput200tcm772274362.xls
2009-07-01,E12000007,London,3757,2009,True,2009_publishedoutput200tcm772274362.xls
2009-08-01,E12000007,London,3322,2009,True,2009_publishedoutput200tcm772274362.xls
2009-09-01,E12000007,London,3834,2009,True,2009_publishedoutput200tcm772274362.xls
2009-10-01,E12000007,London,4053,2009,True,2009_publishedoutput200tcm772274362.xls
2009-11-01,E12000007,London,3970,2009,True,2009_publishedoutput200tcm772274362.xls
2009-12-01,E12000007,London,4482,2009,True,2009_publishedoutput200tcm772274362.xls
2010-01-01,E12000007,London,4772,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-02-01,E12000007,London,4111,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-03-01,E12000007,London,4328,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-04-01,E12000007,London,3951,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-05-01,E12000007,London,3629,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-06-01,E12000007,London,3932,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-07-01,E12000007,London,3716,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-08-01,E12000007,London,3529,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-09-01,E12000007,London,3804,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-10-01,E12000007,London,3848,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-11-01,E12000007,London,4024,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-12-01,E12000007,London,4653,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2011-01-01,E12000007,London,4783,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-02-01,E12000007,London,3733,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-03-01,E12000007,London,4197,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-04-01,E12000007,London,3593,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-05-01,E12000007,London,3734,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-06-01,E12000007,London,3839,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-07-01,E12000007,London,3448,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-08-01,E12000007,London,3891,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-09-01,E12000007,London,3755,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-10-01,E12000007,London,3593,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-11-01,E12000007,London,3890,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-12-01,E12000007,London,4229,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2012-01-01,E12000007,London,4603,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-02-01,E12000007,London,4626,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-03-01,E12000007,London,4300,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-04-01,E12000007,London,3908,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-05-01,E12000007,London,4109,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-06-01,E12000007,London,3454,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-07-01,E12000007,London,3743,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-08-01,E12000007,London,3630,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-09-01,E12000007,London,3276,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-10-01,E12000007,London,4128,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-11-01,E12000007,London,4089,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-12-01,E12000007,London,4032,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2013-01-01,E12000007,London,4957,2013,True,2013_publishedoutput2013finaltcm773717241.xls
