week_ending,sex,age_band,observed_deaths,edition_year,is_final,source_filename
2010-03-12,Female,75-84,1471,2010,False,2010_publishedweek2010.xls
2010-03-19,Female,75-84,1427,2010,False,2010_publishedweek2010.xls
2010-03-26,Female,75-84,1382,2010,False,2010_publishedweek2010.xls
2010-04-02,Female,75-84,1149,2010,False,2010_publishedweek2010.xls
2010-04-09,Female,75-84,1420,2010,False,2010_publishedweek2010.xls
2010-04-16,Female,75-84,1447,2010,False,2010_publishedweek2010.xls
2010-04-23,Female,75-84,1327,2010,False,2010_publishedweek2010.xls
2010-04-30,Female,75-84,1334,2010,False,2010_publishedweek2010.xls
2010-05-07,Female,75-84,1247,2010,False,2010_publishedweek2010.xls
2010-05-14,Female,75-84,1462,2010,False,2010_publishedweek2010.xls
2010-05-21,Female,75-84,1314,2010,False,2010_publishedweek2010.xls
2010-05-28,Female,75-84,1381,2010,False,2010_publishedweek2010.xls
2010-06-04,Female,75-84,1207,2010,False,2010_publishedweek2010.xls
2010-06-11,Female,75-84,1303,2010,False,2010_publishedweek2010.xls
2010-06-18,Female,75-84,1203,2010,False,2010_publishedweek2010.xls
2010-06-25,Female,75-84,1219,2010,False,2010_publishedweek2010.xls
2010-07-02,Female,75-84,1348,2010,False,2010_publishedweek2010.xls
2010-07-09,Female,75-84,1258,2010,False,2010_publishedweek2010.xls
2010-07-16,Female,75-84,1229,2010,False,2010_publishedweek2010.xls
2010-07-23,Female,75-84,1195,2010,False,2010_publishedweek2010.xls
2010-07-30,Female,75-84,1176,2010,False,2010_publishedweek2010.xls
2010-08-06,Female,75-84,1213,2010,False,2010_publishedweek2010.xls
2010-08-13,Female,75-84,1220,2010,False,2010_publishedweek2010.xls
2010-08-20,Female,75-84,1232,2010,False,2010_publishedweek2010.xls
2010-08-27,Female,75-84,1212,2010,False,2010_publishedweek2010.xls
2010-09-03,Female,75-84,1139,2010,False,2010_publishedweek2010.xls
2010-09-10,Female,75-84,1311,2010,False,2010_publishedweek2010.xls
2010-09-17,Female,75-84,1200,2010,False,2010_publishedweek2010.xls
2010-09-24,Female,75-84,1348,2010,False,2010_publishedweek2010.xls
2010-10-01,Female,75-84,1245,2010,False,2010_publishedweek2010.xls
2010-10-08,Female,75-84,1384,2010,False,2010_publishedweek2010.xls
2010-10-15,Female,75-84,1291,2010,False,2010_publishedweek2010.xls
2010-10-22,Female,75-84,1343,2010,False,2010_publishedweek2010.xls
2010-10-29,Female,75-84,1407,2010,False,2010_publishedweek2010.xls
2010-11-05,Female,75-84,1392,2010,False,2010_publishedweek2010.xls
2010-11-12,Female,75-84,1340,2010,False,2010_publishedweek2010.xls
2010-11-19,Female,75-84,1371,2010,False,2010_publishedweek2010.xls
2010-11-26,Female,75-84,1449,2010,False,2010_publishedweek2010.xls
2010-12-03,Female,75-84,1351,2010,False,2010_publishedweek2010.xls
2010-12-10,Female,75-84,1574,2010,False,2010_publishedweek2010.xls
2010-12-17,Female,75-84,1551,2010,False,2010_publishedweek2010.xls
2010-12-24,Female,75-84,1722,2010,False,2010_publishedweek2010.xls
2010-12-31,Female,75-84,1466,2010,False,2010_publishedweek2010.xls
2011-01-07,Female,75-84,1872,2011,False,2011_publishedweek2011.xls
2011-01-14,Female,75-84,1923,2011,False,2011_publishedweek2011.xls
2011-01-21,Female,75-84,1673,2011,False,2011_publishedweek2011.xls
2011-01-28,Female,75-84,1479,2011,False,2011_publishedweek2011.xls
2011-02-04,Female,75-84,1426,2011,False,2011_publishedweek2011.xls
2011-02-11,Female,75-84,1419,2011,False,2011_publishedweek2011.xls
2011-02-18,Female,75-84,1434,2011,False,2011_publishedweek2011.xls
2011-02-25,Female,75-84,1389,2011,False,2011_publishedweek2011.xls
2011-03-04,Female,75-84,1364,2011,False,2011_publishedweek2011.xls
2011-03-11,Female,75-84,1381,2011,False,2011_publishedweek2011.xls
2011-03-18,Female,75-84,1471,2011,False,2011_publishedweek2011.xls
2011-03-25,Female,75-84,1458,2011,False,2011_publishedweek2011.xls
2011-04-01,Female,75-84,1359,2011,False,2011_publishedweek2011.xls
2011-04-08,Female,75-84,1344,2011,False,2011_publishedweek2011.xls
2011-04-15,Female,75-84,1317,2011,False,2011_publishedweek2011.xls
2011-04-22,Female,75-84,1195,2011,False,2011_publishedweek2011.xls
2011-04-29,Female,75-84,1194,2011,False,2011_publishedweek2011.xls
2011-05-06,Female,75-84,1373,2011,False,2011_publishedweek2011.xls
2011-05-13,Female,75-84,1436,2011,False,2011_publishedweek2011.xls
2011-05-20,Female,75-84,1256,2011,False,2011_publishedweek2011.xls
2011-05-27,Female,75-84,1284,2011,False,2011_publishedweek2011.xls
2011-06-03,Female,75-84,1123,2011,False,2011_publishedweek2011.xls
2011-06-10,Female,75-84,1307,2011,False,2011_publishedweek2011.xls
2011-06-17,Female,75-84,1214,2011,False,2011_publishedweek2011.xls
2011-06-24,Female,75-84,1310,2011,False,2011_publishedweek2011.xls
2011-07-01,Female,75-84,1145,2011,False,2011_publishedweek2011.xls
2011-07-08,Female,75-84,1250,2011,False,2011_publishedweek2011.xls
2011-07-15,Female,75-84,1249,2011,False,2011_publishedweek2011.xls
2011-07-22,Female,75-84,1230,2011,False,2011_publishedweek2011.xls
2011-07-29,Female,75-84,1184,2011,False,2011_publishedweek2011.xls
2011-08-05,Female,75-84,1294,2011,False,2011_publishedweek2011.xls
2011-08-12,Female,75-84,1239,2011,False,2011_publishedweek2011.xls
2011-08-19,Female,75-84,1177,2011,False,2011_publishedweek2011.xls
2011-08-26,Female,75-84,1171,2011,False,2011_publishedweek2011.xls
2011-09-02,Female,75-84,1132,2011,False,2011_publishedweek2011.xls
2011-09-09,Female,75-84,1268,2011,False,2011_publishedweek2011.xls
2011-09-16,Female,75-84,1226,2011,False,2011_publishedweek2011.xls
2011-09-23,Female,75-84,1171,2011,False,2011_publishedweek2011.xls
2011-09-30,Female,75-84,1210,2011,False,2011_publishedweek2011.xls
2011-10-07,Female,75-84,1301,2011,False,2011_publishedweek2011.xls
2011-10-14,Female,75-84,1212,2011,False,2011_publishedweek2011.xls
2011-10-21,Female,75-84,1185,2011,False,2011_publishedweek2011.xls
2011-10-28,Female,75-84,1295,2011,False,2011_publishedweek2011.xls
2011-11-04,Female,75-84,1337,2011,False,2011_publishedweek2011.xls
2011-11-11,Female,75-84,1301,2011,False,2011_publishedweek2011.xls
2011-11-18,Female,75-84,1306,2011,False,2011_publishedweek2011.xls
2011-11-25,Female,75-84,1344,2011,False,2011_publishedweek2011.xls
2011-12-02,Female,75-84,1334,2011,False,2011_publishedweek2011.xls
2011-12-09,Female,75-84,1362,2011,False,2011_publishedweek2011.xls
2011-12-16,Female,75-84,1518,2011,False,2011_publishedweek2011.xls
2011-12-23,Female,75-84,1565,2011,False,2011_publishedweek2011.xls
2011-12-30,Female,75-84,1249,2011,False,2011_publishedweek2011.xls
2012-01-06,Female,75-84,1532,2012,False,2012_publishedweek2012.xls
2012-01-13,Female,75-84,1623,2012,False,2012_publishedweek2012.xls
2012-01-20,Female,75-84,1477,2012,False,2012_publishedweek2012.xls
2012-01-27,Female,75-84,1433,2012,False,2012_publishedweek2012.xls
2012-02-03,Female,75-84,1426,2012,False,2012_publishedweek2012.xls
2012-02-10,Female,75-84,1402,2012,False,2012_publishedweek2012.xls
2012-02-17,Female,75-84,1517,2012,False,2012_publishedweek2012.xls
2012-02-24,Female,75-84,1612,2012,False,2012_publishedweek2012.xls
2012-03-02,Female,75-84,1600,2012,False,2012_publishedweek2012.xls
2012-03-09,Female,75-84,1474,2012,False,2012_publishedweek2012.xls
2012-03-16,Female,75-84,1439,2012,False,2012_publishedweek2012.xls
2012-03-23,Female,75-84,1401,2012,False,2012_publishedweek2012.xls
2012-03-30,Female,75-84,1348,2012,False,2012_publishedweek2012.xls
2012-04-06,Female,75-84,1183,2012,False,2012_publishedweek2012.xls
2012-04-13,Female,75-84,1450,2012,False,2012_publishedweek2012.xls
2012-04-20,Female,75-84,1568,2012,False,2012_publishedweek2012.xls
2012-04-27,Female,75-84,1403,2012,False,2012_publishedweek2012.xls
2012-05-04,Female,75-84,1434,2012,False,2012_publishedweek2012.xls
2012-05-11,Female,75-84,1278,2012,False,2012_publishedweek2012.xls
2012-05-18,Female,75-84,1395,2012,False,2012_publishedweek2012.xls
2012-05-25,Female,75-84,1365,2012,False,2012_publishedweek2012.xls
2012-06-01,Female,75-84,1335,2012,False,2012_publishedweek2012.xls
2012-06-08,Female,75-84,991,2012,False,2012_publishedweek2012.xls
2012-06-15,Female,75-84,1461,2012,False,2012_publishedweek2012.xls
2012-06-22,Female,75-84,1288,2012,False,2012_publishedweek2012.xls
2012-06-29,Female,75-84,1231,2012,False,2012_publishedweek2012.xls
2012-07-06,Female,75-84,1271,2012,False,2012_publishedweek2012.xls
2012-07-13,Female,75-84,1233,2012,False,2012_publishedweek2012.xls
2012-07-20,Female,75-84,1283,2012,False,2012_publishedweek2012.xls
2012-07-27,Female,75-84,1231,2012,False,2012_publishedweek2012.xls
2012-08-03,Female,75-84,1259,2012,False,2012_publishedweek2012.xls
2012-08-10,Female,75-84,1225,2012,False,2012_publishedweek2012.xls
2012-08-17,Female,75-84,1257,2012,False,2012_publishedweek2012.xls
2012-08-24,Female,75-84,1289,2012,False,2012_publishedweek2012.xls
2012-08-31,Female,75-84,1077,2012,False,2012_publishedweek2012.xls
2012-09-07,Female,75-84,1268,2012,False,2012_publishedweek2012.xls
2012-09-14,Female,75-84,1185,2012,False,2012_publishedweek2012.xls
2012-09-21,Female,75-84,1210,2012,False,2012_publishedweek2012.xls
2012-09-28,Female,75-84,1231,2012,False,2012_publishedweek2012.xls
2012-10-05,Female,75-84,1228,2012,False,2012_publishedweek2012.xls
2012-10-12,Female,75-84,1392,2012,False,2012_publishedweek2012.xls
2012-10-19,Female,75-84,1309,2012,False,2012_publishedweek2012.xls
2012-10-26,Female,75-84,1380,2012,False,2012_publishedweek2012.xls
2012-11-02,Female,75-84,1331,2012,False,2012_publishedweek2012.xls
2012-11-09,Female,75-84,1330,2012,False,2012_publishedweek2012.xls
2012-11-16,Female,75-84,1383,2012,False,2012_publishedweek2012.xls
2012-11-23,Female,75-84,1307,2012,False,2012_publishedweek2012.xls
2012-11-30,Female,75-84,1319,2012,False,2012_publishedweek2012.xls
2012-12-07,Female,75-84,1369,2012,False,2012_publishedweek2012.xls
2012-12-14,Female,75-84,1471,2012,False,2012_publishedweek2012.xls
2012-12-21,Female,75-84,1612,2012,False,2012_publishedweek2012.xls
2012-12-28,Female,75-84,1171,2012,False,2012_publishedweek2012.xls
2013-01-04,Female,75-84,1727,2013,False,2013_publishedweek2013.xls
2013-01-11,Female,75-84,1788,2013,False,2013_publishedweek2013.xls
2013-01-18,Female,75-84,1562,2013,False,2013_publishedweek2013.xls
2013-01-25,Female,75-84,1573,2013,False,2013_publishedweek2013.xls
2013-02-01,Female,75-84,1554,2013,False,2013_publishedweek2013.xls
2013-02-08,Female,75-84,1598,2013,False,2013_publishedweek2013.xls
2013-02-15,Female,75-84,1551,2013,False,2013_publishedweek2013.xls
2013-02-22,Female,75-84,1563,2013,False,2013_publishedweek2013.xls
2013-03-01,Female,75-84,1464,2013,False,2013_publishedweek2013.xls
2013-03-08,Female,75-84,1577,2013,False,2013_publishedweek2013.xls
2013-03-15,Female,75-84,1624,2013,False,2013_publishedweek2013.xls
2013-03-22,Female,75-84,1581,2013,False,2013_publishedweek2013.xls
2013-03-29,Female,75-84,1325,2013,False,2013_publishedweek2013.xls
2013-04-05,Female,75-84,1527,2013,False,2013_publishedweek2013.xls
2013-04-12,Female,75-84,1709,2013,False,2013_publishedweek2013.xls
2013-04-19,Female,75-84,1614,2013,False,2013_publishedweek2013.xls
2013-04-26,Female,75-84,1452,2013,False,2013_publishedweek2013.xls
2013-05-03,Female,75-84,1325,2013,False,2013_publishedweek2013.xls
2013-05-10,Female,75-84,1193,2013,False,2013_publishedweek2013.xls
2013-05-17,Female,75-84,1367,2013,False,2013_publishedweek2013.xls
2013-05-24,Female,75-84,1332,2013,False,2013_publishedweek2013.xls
2013-05-31,Female,75-84,1207,2013,False,2013_publishedweek2013.xls
2013-06-07,Female,75-84,1389,2013,False,2013_publishedweek2013.xls
2013-06-14,Female,75-84,1253,2013,False,2013_publishedweek2013.xls
2013-06-21,Female,75-84,1235,2013,False,2013_publishedweek2013.xls
2013-06-28,Female,75-84,1215,2013,False,2013_publishedweek2013.xls
2013-07-05,Female,75-84,1212,2013,False,2013_publishedweek2013.xls
2013-07-12,Female,75-84,1200,2013,False,2013_publishedweek2013.xls
2013-07-19,Female,75-84,1218,2013,False,2013_publishedweek2013.xls
2013-07-26,Female,75-84,1183,2013,False,2013_publishedweek2013.xls
2013-08-02,Female,75-84,1120,2013,False,2013_publishedweek2013.xls
2013-08-09,Female,75-84,1124,2013,False,2013_publishedweek2013.xls
2013-08-16,Female,75-84,1132,2013,False,2013_publishedweek2013.xls
2013-08-23,Female,75-84,1261,2013,False,2013_publishedweek2013.xls
2013-08-30,Female,75-84,1104,2013,False,2013_publishedweek2013.xls
2013-09-06,Female,75-84,1221,2013,False,2013_publishedweek2013.xls
2013-09-13,Female,75-84,1092,2013,False,2013_publishedweek2013.xls
2013-09-20,Female,75-84,1179,2013,False,2013_publishedweek2013.xls
2013-09-27,Female,75-84,1274,2013,False,2013_publishedweek2013.xls
2013-10-04,Female,75-84,1272,2013,False,2013_publishedweek2013.xls
2013-10-11,Female,75-84,1208,2013,False,2013_publishedweek2013.xls
2013-10-18,Female,75-84,1277,2013,False,2013_publishedweek2013.xls
2013-10-25,Female,75-84,1221,2013,False,2013_publishedweek2013.xls
2013-11-01,Female,75-84,1254,2013,False,2013_publishedweek2013.xls
2013-11-08,Female,75-84,1317,2013,False,2013_publishedweek2013.xls
2013-11-15,Female,75-84,1330,2013,False,2013_publishedweek2013.xls
2013-11-22,Female,75-84,1345,2013,False,2013_publishedweek2013.xls
2013-11-29,Female,75-84,1323,2013,False,2013_publishedweek2013.xls
2013-12-06,Female,75-84,1367,2013,False,2013_publishedweek2013.xls
2013-12-13,Female,75-84,1381,2013,False,2013_publishedweek2013.xls
2013-12-20,Female,75-84,1460,2013,False,2013_publishedweek2013.xls
2013-12-27,Female,75-84,897,2013,False,2013_publishedweek2013.xls
2014-01-03,Female,75-84,1608,2014,False,2014_publishedweek2014.xls
2014-01-10,Female,75-84,1647,2014,False,2014_publishedweek2014.xls
2014-01-17,Female,75-84,1556,2014,False,2014_publishedweek2014.xls
2014-01-24,Female,75-84,1422,2014,False,2014_publishedweek2014.xls
2014-01-31,Female,75-84,1396,2014,False,2014_publishedweek2014.xls
2014-02-07,Female,75-84,1419,2014,False,2014_publishedweek2014.xls
2014-02-14,Female,75-84,1424,2014,False,2014_publishedweek2014.xls
2014-02-21,Female,75-84,1438,2014,False,2014_publishedweek2014.xls
2014-02-28,Female,75-84,1401,2014,False,2014_publishedweek2014.xls
2014-03-07,Female,75-84,1389,2014,False,2014_publishedweek2014.xls
2014-03-14,Female,75-84,1413,2014,False,2014_publishedweek2014.xls
2014-03-21,Female,75-84,1416,2014,False,2014_publishedweek2014.xls
2014-03-28,Female,75-84,1351,2014,False,2014_publishedweek2014.xls
2014-04-04,Female,75-84,1347,2014,False,2014_publishedweek2014.xls
2014-04-11,Female,75-84,1229,2014,False,2014_publishedweek2014.xls
2014-04-18,Female,75-84,1092,2014,False,2014_publishedweek2014.xls
2014-04-25,Female,75-84,1337,2014,False,2014_publishedweek2014.xls
2014-05-02,Female,75-84,1460,2014,False,2014_publishedweek2014.xls
2014-05-09,Female,75-84,1181,2014,False,2014_publishedweek2014.xls
2014-05-16,Female,75-84,1270,2014,False,2014_publishedweek2014.xls
2014-05-23,Female,75-84,1254,2014,False,2014_publishedweek2014.xls
2014-05-30,Female,75-84,1062,2014,False,2014_publishedweek2014.xls
2014-06-06,Female,75-84,1293,2014,False,2014_publishedweek2014.xls
2014-06-13,Female,75-84,1244,2014,False,2014_publishedweek2014.xls
2014-06-20,Female,75-84,1242,2014,False,2014_publishedweek2014.xls
2014-06-27,Female,75-84,1180,2014,False,2014_publishedweek2014.xls
2014-07-04,Female,75-84,1185,2014,False,2014_publishedweek2014.xls
2014-07-11,Female,75-84,1168,2014,False,2014_publishedweek2014.xls
2014-07-18,Female,75-84,1239,2014,False,2014_publishedweek2014.xls
2014-07-25,Female,75-84,1254,2014,False,2014_publishedweek2014.xls
2014-08-01,Female,75-84,1234,2014,False,2014_publishedweek2014.xls
2014-08-08,Female,75-84,1210,2014,False,2014_publishedweek2014.xls
2014-08-15,Female,75-84,1179,2014,False,2014_publishedweek2014.xls
2014-08-22,Female,75-84,1157,2014,False,2014_publishedweek2014.xls
2014-08-29,Female,75-84,1148,2014,False,2014_publishedweek2014.xls
2014-09-05,Female,75-84,1360,2014,False,2014_publishedweek2014.xls
2014-09-12,Female,75-84,1272,2014,False,2014_publishedweek2014.xls
2014-09-19,Female,75-84,1286,2014,False,2014_publishedweek2014.xls
2014-09-26,Female,75-84,1273,2014,False,2014_publishedweek2014.xls
2014-10-03,Female,75-84,1260,2014,False,2014_publishedweek2014.xls
2014-10-10,Female,75-84,1257,2014,False,2014_publishedweek2014.xls
2014-10-17,Female,75-84,1285,2014,False,2014_publishedweek2014.xls
2014-10-24,Female,75-84,1313,2014,False,2014_publishedweek2014.xls
2014-10-31,Female,75-84,1366,2014,False,2014_publishedweek2014.xls
2014-11-07,Female,75-84,1307,2014,False,2014_publishedweek2014.xls
2014-11-14,Female,75-84,1404,2014,False,2014_publishedweek2014.xls
2014-11-21,Female,75-84,1293,2014,False,2014_publishedweek2014.xls
2014-11-28,Female,75-84,1379,2014,False,2014_publishedweek2014.xls
2014-12-05,Female,75-84,1386,2014,False,2014_publishedweek2014.xls
2014-12-12,Female,75-84,1423,2014,False,2014_publishedweek2014.xls
2014-12-19,Female,75-84,1600,2014,False,2014_publishedweek2014.xls
2014-12-26,Female,75-84,1102,2014,False,2014_publishedweek2014.xls
2015-01-02,Female,75-84,1683,2015,False,2015_publishedweek2015.xls
2015-01-09,Female,75-84,2199,2015,False,2015_publishedweek2015.xls
2015-01-16,Female,75-84,2087,2015,False,2015_publishedweek2015.xls
2015-01-23,Female,75-84,1934,2015,False,2015_publishedweek2015.xls
2015-01-30,Female,75-84,1777,2015,False,2015_publishedweek2015.xls
2015-02-06,Female,75-84,1604,2015,False,2015_publishedweek2015.xls
2015-02-13,Female,75-84,1572,2015,False,2015_publishedweek2015.xls
2015-02-20,Female,75-84,1596,2015,False,2015_publishedweek2015.xls
2015-02-27,Female,75-84,1606,2015,False,2015_publishedweek2015.xls
2015-03-06,Female,75-84,1590,2015,False,2015_publishedweek2015.xls
2015-03-13,Female,75-84,1499,2015,False,2015_publishedweek2015.xls
2015-03-20,Female,75-84,1459,2015,False,2015_publishedweek2015.xls
2015-03-27,Female,75-84,1444,2015,False,2015_publishedweek2015.xls
2015-04-03,Female,75-84,1278,2015,False,2015_publishedweek2015.xls
2015-04-10,Female,75-84,1436,2015,False,2015_publishedweek2015.xls
2015-04-17,Female,75-84,1602,2015,False,2015_publishedweek2015.xls
2015-04-24,Female,75-84,1441,2015,False,2015_publishedweek2015.xls
2015-05-01,Female,75-84,1354,2015,False,2015_publishedweek2015.xls
2015-05-08,Female,75-84,1208,2015,False,2015_publishedweek2015.xls
2015-05-15,Female,75-84,1433,2015,False,2015_publishedweek2015.xls
2015-05-22,Female,75-84,1321,2015,False,2015_publishedweek2015.xls
2015-05-29,Female,75-84,1161,2015,False,2015_publishedweek2015.xls
2015-06-05,Female,75-84,1410,2015,False,2015_publishedweek2015.xls
2015-06-12,Female,75-84,1306,2015,False,2015_publishedweek2015.xls
2015-06-19,Female,75-84,1320,2015,False,2015_publishedweek2015.xls
2015-06-26,Female,75-84,1243,2015,False,2015_publishedweek2015.xls
2015-07-03,Female,75-84,1259,2015,False,2015_publishedweek2015.xls
2015-07-10,Female,75-84,1165,2015,False,2015_publishedweek2015.xls
2015-07-17,Female,75-84,1163,2015,False,2015_publishedweek2015.xls
2015-07-24,Female,75-84,1174,2015,False,2015_publishedweek2015.xls
2015-07-31,Female,75-84,1143,2015,False,2015_publishedweek2015.xls
2015-08-07,Female,75-84,1227,2015,False,2015_publishedweek2015.xls
2015-08-14,Female,75-84,1212,2015,False,2015_publishedweek2015.xls
2015-08-21,Female,75-84,1221,2015,False,2015_publishedweek2015.xls
2015-08-28,Female,75-84,1249,2015,False,2015_publishedweek2015.xls
2015-09-04,Female,75-84,1091,2015,False,2015_publishedweek2015.xls
2015-09-11,Female,75-84,1175,2015,False,2015_publishedweek2015.xls
2015-09-18,Female,75-84,1233,2015,False,2015_publishedweek2015.xls
2015-09-25,Female,75-84,1316,2015,False,2015_publishedweek2015.xls
2015-10-02,Female,75-84,1225,2015,False,2015_publishedweek2015.xls
2015-10-09,Female,75-84,1349,2015,False,2015_publishedweek2015.xls
2015-10-16,Female,75-84,1317,2015,False,2015_publishedweek2015.xls
2015-10-23,Female,75-84,1290,2015,False,2015_publishedweek2015.xls
2015-10-30,Female,75-84,1257,2015,False,2015_publishedweek2015.xls
2015-11-06,Female,75-84,1399,2015,False,2015_publishedweek2015.xls
2015-11-13,Female,75-84,1305,2015,False,2015_publishedweek2015.xls
2015-11-20,Female,75-84,1281,2015,False,2015_publishedweek2015.xls
2015-11-27,Female,75-84,1249,2015,False,2015_publishedweek2015.xls
2015-12-04,Female,75-84,1445,2015,False,2015_publishedweek2015.xls
2015-12-11,Female,75-84,1366,2015,False,2015_publishedweek2015.xls
2015-12-18,Female,75-84,1421,2015,False,2015_publishedweek2015.xls
2015-12-25,Female,75-84,1191,2015,False,2015_publishedweek2015.xls
2016-01-01,Female,75-84,1058,2015,False,2015_publishedweek2015.xls
2016-01-08,Female,75-84,1830,2016,False,2016_publishedweek522016.xls
2016-01-15,Female,75-84,1574,2016,False,2016_publishedweek522016.xls
2016-01-22,Female,75-84,1593,2016,False,2016_publishedweek522016.xls
2016-01-29,Female,75-84,1504,2016,False,2016_publishedweek522016.xls
2016-02-05,Female,75-84,1498,2016,False,2016_publishedweek522016.xls
2016-02-12,Female,75-84,1419,2016,False,2016_publishedweek522016.xls
2016-02-19,Female,75-84,1366,2016,False,2016_publishedweek522016.xls
2016-02-26,Female,75-84,1477,2016,False,2016_publishedweek522016.xls
2016-03-04,Female,75-84,1471,2016,False,2016_publishedweek522016.xls
2016-03-11,Female,75-84,1458,2016,False,2016_publishedweek522016.xls
2016-03-18,Female,75-84,1474,2016,False,2016_publishedweek522016.xls
2016-03-25,Female,75-84,1276,2016,False,2016_publishedweek522016.xls
2016-04-01,Female,75-84,1442,2016,False,2016_publishedweek522016.xls
2016-04-08,Female,75-84,1500,2016,False,2016_publishedweek522016.xls
2016-04-15,Female,75-84,1478,2016,False,2016_publishedweek522016.xls
2016-04-22,Female,75-84,1472,2016,False,2016_publishedweek522016.xls
2016-04-29,Female,75-84,1393,2016,False,2016_publishedweek522016.xls
2016-05-06,Female,75-84,1173,2016,False,2016_publishedweek522016.xls
2016-05-13,Female,75-84,1431,2016,False,2016_publishedweek522016.xls
2016-05-20,Female,75-84,1323,2016,False,2016_publishedweek522016.xls
2016-05-27,Female,75-84,1256,2016,False,2016_publishedweek522016.xls
2016-06-03,Female,75-84,1065,2016,False,2016_publishedweek522016.xls
2016-06-10,Female,75-84,1340,2016,False,2016_publishedweek522016.xls
2016-06-17,Female,75-84,1240,2016,False,2016_publishedweek522016.xls
2016-06-24,Female,75-84,1216,2016,False,2016_publishedweek522016.xls
2016-07-01,Female,75-84,1204,2016,False,2016_publishedweek522016.xls
2016-07-08,Female,75-84,1208,2016,False,2016_publishedweek522016.xls
2016-07-15,Female,75-84,1254,2016,False,2016_publishedweek522016.xls
2016-07-22,Female,75-84,1179,2016,False,2016_publishedweek522016.xls
2016-07-29,Female,75-84,1208,2016,False,2016_publishedweek522016.xls
2016-08-05,Female,75-84,1172,2016,False,2016_publishedweek522016.xls
2016-08-12,Female,75-84,1193,2016,False,2016_publishedweek522016.xls
2016-08-19,Female,75-84,1241,2016,False,2016_publishedweek522016.xls
2016-08-26,Female,75-84,1200,2016,False,2016_publishedweek522016.xls
2016-09-02,Female,75-84,1029,2016,False,2016_publishedweek522016.xls
2016-09-09,Female,75-84,1261,2016,False,2016_publishedweek522016.xls
2016-09-16,Female,75-84,1231,2016,False,2016_publishedweek522016.xls
2016-09-23,Female,75-84,1160,2016,False,2016_publishedweek522016.xls
2016-09-30,Female,75-84,1179,2016,False,2016_publishedweek522016.xls
2016-10-07,Female,75-84,1256,2016,False,2016_publishedweek522016.xls
2016-10-14,Female,75-84,1302,2016,False,2016_publishedweek522016.xls
2016-10-21,Female,75-84,1239,2016,False,2016_publishedweek522016.xls
2016-10-28,Female,75-84,1306,2016,False,2016_publishedweek522016.xls
2016-11-04,Female,75-84,1382,2016,False,2016_publishedweek522016.xls
2016-11-11,Female,75-84,1378,2016,False,2016_publishedweek522016.xls
2016-11-18,Female,75-84,1426,2016,False,2016_publishedweek522016.xls
2016-11-25,Female,75-84,1441,2016,False,2016_publishedweek522016.xls
2016-12-02,Female,75-84,1404,2016,False,2016_publishedweek522016.xls
2016-12-09,Female,75-84,1500,2016,False,2016_publishedweek522016.xls
2016-12-16,Female,75-84,1443,2016,False,2016_publishedweek522016.xls
2016-12-23,Female,75-84,1488,2016,False,2016_publishedweek522016.xls
2016-12-30,Female,75-84,1065,2016,False,2016_publishedweek522016.xls
2017-01-06,Female,75-84,1647,2017,False,2017_publishedweek522017.xls
2017-01-13,Female,75-84,1871,2017,False,2017_publishedweek522017.xls
2017-01-20,Female,75-84,1799,2017,False,2017_publishedweek522017.xls
2017-01-27,Female,75-84,1759,2017,False,2017_publishedweek522017.xls
2017-02-03,Female,75-84,1655,2017,False,2017_publishedweek522017.xls
2017-02-10,Female,75-84,1729,2017,False,2017_publishedweek522017.xls
2017-02-17,Female,75-84,1523,2017,False,2017_publishedweek522017.xls
2017-02-24,Female,75-84,1534,2017,False,2017_publishedweek522017.xls
2017-03-03,Female,75-84,1496,2017,False,2017_publishedweek522017.xls
2017-03-10,Female,75-84,1450,2017,False,2017_publishedweek522017.xls
2017-03-17,Female,75-84,1442,2017,False,2017_publishedweek522017.xls
2017-03-24,Female,75-84,1328,2017,False,2017_publishedweek522017.xls
2017-03-31,Female,75-84,1319,2017,False,2017_publishedweek522017.xls
2017-04-07,Female,75-84,1257,2017,False,2017_publishedweek522017.xls
2017-04-14,Female,75-84,1142,2017,False,2017_publishedweek522017.xls
2017-04-21,Female,75-84,1305,2017,False,2017_publishedweek522017.xls
2017-04-28,Female,75-84,1445,2017,False,2017_publishedweek522017.xls
2017-05-05,Female,75-84,1212,2017,False,2017_publishedweek522017.xls
2017-05-12,Female,75-84,1388,2017,False,2017_publishedweek522017.xls
2017-05-19,Female,75-84,1348,2017,False,2017_publishedweek522017.xls
2017-05-26,Female,75-84,1296,2017,False,2017_publishedweek522017.xls
2017-06-02,Female,75-84,1101,2017,False,2017_publishedweek522017.xls
2017-06-09,Female,75-84,1299,2017,False,2017_publishedweek522017.xls
2017-06-16,Female,75-84,1182,2017,False,2017_publishedweek522017.xls
2017-06-23,Female,75-84,1225,2017,False,2017_publishedweek522017.xls
2017-06-30,Female,75-84,1271,2017,False,2017_publishedweek522017.xls
2017-07-07,Female,75-84,1187,2017,False,2017_publishedweek522017.xls
2017-07-14,Female,75-84,1248,2017,False,2017_publishedweek522017.xls
2017-07-21,Female,75-84,1200,2017,False,2017_publishedweek522017.xls
2017-07-28,Female,75-84,1150,2017,False,2017_publishedweek522017.xls
2017-08-04,Female,75-84,1186,2017,False,2017_publishedweek522017.xls
2017-08-11,Female,75-84,1227,2017,False,2017_publishedweek522017.xls
